ord1,ord2,ord3,con,cor,ord1_strength,indirect,case,ND_slope,ND_intercept,ND_var_slope,ND_var_intercept,FD_slope,FD_intercept,FD_var_slope,FD_var_intercept,a_slope,a_intercept,n_com_2,n_com_3,n_com_4,n_com_5,n_com_6
"neg, ","neg, ","pre, ","l, ","nul, ","strong, ","abs, ","neg, neg, pre, nul, l, strong, abs, ",-0.07034795117353783,1.3928921542338228,,,-2.0175239228005495,3.8061497249239453,,,-0.06013708944393398,0.4263701810655166,99.0,80.0,34.0,7.0,0.0
"neg, ","neg, ","pre, ","l, ","nul, ","strong, ","pre, ","neg, neg, pre, nul, l, strong, pre, ",-0.08106935628441699,1.4170662249863033,,,-5.723413968877201,11.156058980034146,,,-0.06014895450157303,0.4277409162976514,99.0,76.0,28.0,3.0,0.0
"neg, ","neg, ","pre, ","l, ","nul, ","weak, ","abs, ","neg, neg, pre, nul, l, weak, abs, ",-0.009780387580287837,1.11392860036849,-0.011786532341352142,0.1092919061425226,-1.7204661073778926,3.1564014263831126,0.5555982769078708,1.1942965909938956,-0.009703650587876448,0.12055630753965321,99.0,91.0,85.0,77.0,30.0
"neg, ","neg, ","pre, ","l, ","nul, ","weak, ","pre, ","neg, neg, pre, nul, l, weak, pre, ",-0.009727610933412147,1.1141501681811041,-0.013132923228200522,0.11260569714796675,-5.661266349425831,14.05151123091648,1.575595291614409,-1.3415189385341515,-0.011100828533716484,0.12446401056905497,99.0,91.0,82.0,60.0,19.0
"neg, ","neg, ","pre, ","m, ","nul, ","strong, ","abs, ","neg, neg, pre, nul, m, strong, abs, ",-0.04032484858970711,1.3091376403423547,,,-1.429437666451092,2.5130048284081914,,,-0.018635982701748027,0.3083531812926672,100.0,78.0,41.0,2.0,0.0
"neg, ","neg, ","pre, ","m, ","nul, ","strong, ","pre, ","neg, neg, pre, nul, m, strong, pre, ",-0.0340956822200131,1.2951962754189197,,,-2.7980663794678478,5.404031810998222,,,-0.017940741420294927,0.3069792660087266,100.0,77.0,32.0,2.0,0.0
"neg, ","neg, ","pre, ","m, ","nul, ","weak, ","abs, ","neg, neg, pre, nul, m, weak, abs, ",-0.004040131830558749,1.0975036179891,-0.011208277122215527,0.11023784207018839,-1.2273778659570564,1.9829000948300943,0.22717910849646938,1.5429501411301714,-0.0031141289602746275,0.1054864261428759,100.0,95.0,90.0,74.0,19.0
"neg, ","neg, ","pre, ","m, ","nul, ","weak, ","pre, ","neg, neg, pre, nul, m, weak, pre, ",-0.0021554210409848967,1.0921918158046402,-0.00967784753002745,0.10616858059169282,-2.65482619412759,5.259503729888712,0.914500752744611,-0.1444634548387036,-0.0036095093367969774,0.10673554636994015,100.0,94.0,88.0,61.0,12.0
"neg, ","neg, ","pre, ","h, ","pos, ","strong, ","abs, ","neg, neg, pre, pos, h, strong, abs, ",-0.03915154842690142,1.3688051854416676,,,-0.9941621734775727,2.0198124772886445,,,0.006008859344768459,0.27923320392699824,100.0,78.0,26.0,2.0,0.0
"neg, ","neg, ","pre, ","h, ","pos, ","strong, ","pre, ","neg, neg, pre, pos, h, strong, pre, ",-0.03718598226123081,1.3646486543544816,,,-2.624054421768037,5.3848556713061235,,,0.009159868925134408,0.2703837219005741,100.0,78.0,23.0,1.0,0.0
"neg, ","neg, ","pre, ","h, ","pos, ","weak, ","abs, ","neg, neg, pre, pos, h, weak, abs, ",-0.0021756047135625964,1.1200898520186362,-0.020014717620166645,0.158235215057634,-0.9756197549680712,2.0205027875252344,0.25615500355822335,-0.6315924302122493,0.000915239657552361,0.11190227639950279,100.0,100.0,98.0,72.0,21.0
"neg, ","neg, ","pre, ","h, ","pos, ","weak, ","pre, ","neg, neg, pre, pos, h, weak, pre, ",-0.0014148584747860327,1.1181267768278866,-0.02099043345025935,0.15980806156026933,-1.819461357313714,3.894056419454756,0.6864107023943761,-1.4597950329909,0.000869039321845288,0.11188629130761883,100.0,100.0,95.0,68.0,18.0
"neg, ","neg, ","pre, ","l, ","pos, ","strong, ","abs, ","neg, neg, pre, pos, l, strong, abs, ",-0.09531014773772525,1.5124573307257352,,,-1.0941323419368778,2.1999679681168423,,,-0.056907902159836224,0.4194736631144587,100.0,67.0,35.0,8.0,0.0
"neg, ","neg, ","pre, ","l, ","pos, ","strong, ","pre, ","neg, neg, pre, pos, l, strong, pre, ",-0.09493167208593593,1.5125378984404634,,,-3.4507847603343658,7.17606402645837,,,-0.058732592291008655,0.42430270262378755,100.0,68.0,33.0,6.0,0.0
"neg, ","neg, ","pre, ","l, ","pos, ","weak, ","abs, ","neg, neg, pre, pos, l, weak, abs, ",-0.016807401052173637,1.1513021494648827,-0.02436244281037563,0.1797549889030286,-1.2296130689301752,2.14594281047175,0.02036851957114836,2.2100084134078615,-0.013548167268734214,0.140371716833582,100.0,92.0,88.0,74.0,26.0
